year,date,section_id,text,fallacy,subcategory,speaker,complete_date,filename,component_id,component_span,component_text
2016,09Oct,1,"“Stronger Together,”",Slogans,Slogan,CLINTON,9 10 2016,42_2016,T44,2639 3084;3085 3201,"That's why the slogan of my campaign is “Stronger Together,” because I think if we work together, if we overcome the divisiveness that sometimes sets Americans against one another, and instead we make some big goals—and I've set forth some big goals, getting the economy to work for everyone, not just those at the top, making sure that we have the best education system from preschool through college and making it affordable, and so much else.If we set those goals and we go together to try to achieve them, there's nothing in my opinion that America can't do"
2016,09Oct,1,make America great again,Slogans,Slogan,TRUMP,9 10 2016,42_2016,T5,4207 4255,my whole concept was to make America great again
2016,09Oct,1,make America safe again,Slogans,Slogan,TRUMP,9 10 2016,42_2016,T85,8179 8217,We're going to make America safe again
2016,09Oct,1,make America wealthy again,Slogans,Slogan,TRUMP,9 10 2016,42_2016,T88,8308 8336;8336 8349,we're going to make America wealthy again
2000,11Oct,6,Love your neighbor like you would like to be loved yourself.,Slogans,Slogan,BUSH,11 10 2000,27_2000,T665,56412 56471,Love your neighbor like you would like to be loved yourself
2016,26Sep,7,I want to make America great again.,Slogans,Slogan,TRUMP,26 9 2016,41_2016,T1016,93116 93150,I want to make America great again
2000,05Oct,12,"You're human, like we are.",Slogans,Slogan,LIEBERMAN,5 10 2000,26_2000,T259,12561 12567,we are
1996,09Oct,7,our children and our future,Slogans,Slogan,GORE,9 10 1996,23_1996,T427,48368 48434,we believe very deeply that it's about our children and our future
1996,09Oct,7,build a better America,Slogans,Slogan,KEMP,9 10 1996,23_1996,T450,51960 52144,We should recognize that this country lives in such a way as to build an alliance with our free enterprise system that can build a better America for our children and our grandchildren
1996,09Oct,3,The American Dream,Slogans,Slogan,KEMP,9 10 1996,23_1996,T278,14979 15321,"Our general economy, our national economy, our mainstream economy is democratic, is based on incentives, a small ""d"" Al, it's capitalism and incentives for working and saving and investing and producing, and families and the things that really lead to progress up that ladder that we call ""The American Dream,"" but is what is really universal"
1976,22Oct,8,"""Ford to New York: Drop Dead.""",Slogans,Slogan,CARTER,22 10 1976,7_1976,T531,34639 34722,"I remember the headline in the Daily News that said, ""Ford to New York: Drop Dead."""
2012,16Oct,11,"If I become president, I'll get America working again.",Slogans,Slogan,ROMNEY,16 10 2012,39_2012,T203,97974 98027,"If I become president, I'll get America working again"
1996,09Oct,5,"""To do unto others to have them do unto you.""",Slogans,Slogan,KEMP,9 10 1996,23_1996,T355,41401 41706,"We should have a foreign policy that's predicated upon trade, on spreading democracy, by giving people opportunities to trade freely with us, and making sure that everybody recognizes a rule of the Golden Rule, ""To do unto others to have them do unto you."" Diplomacy first, and don't bomb before breakfast"
1996,09Oct,5,"Diplomacy first, and don't bomb before breakfast.",Slogans,Slogan,KEMP,9 10 1996,23_1996,T355,41401 41706,"We should have a foreign policy that's predicated upon trade, on spreading democracy, by giving people opportunities to trade freely with us, and making sure that everybody recognizes a rule of the Golden Rule, ""To do unto others to have them do unto you."" Diplomacy first, and don't bomb before breakfast"
1996,09Oct,5,"""Blame America First""",Slogans,Slogan,GORE,9 10 1996,23_1996,T398,44158 44365,"Years ago, we used to hear this phrase in American politics, the ""Blame America First"" crowd. I never liked that phrase, but if it was going to be applied today, it would have to be applied to this statement"
1976,22Oct,15,"The American people are moving again, and moving in the right direction.",Slogans,Slogan,FORD,22 10 1976,7_1976,T265,70673 70744,"The American people are moving again, and moving in the right direction"
1976,22Oct,15,"""I believe our nation is greater than what we are now.""",Slogans,Slogan,CARTER,22 10 1976,7_1976,T321,74474 74647,"if the president of the United States and the Congress of the United States and the people of the United States said, ""I believe our nation is greater than what we are now."""
2000,03Oct,12,I want to make sure the seniors have the promise made will be a promise kept,Slogans,Slogan,BUSH,3 10 2000,25_2000,T236,86655 86731,I want to make sure the seniors have the promise made will be a promise kept
2000,03Oct,12,no child is left behind,Slogans,Slogan,BUSH,3 10 2000,25_2000,T245,87520 87632,I've had a strong record of working with Democrats and Republicans in Texas to make sure no child is left behind
2000,03Oct,4,a culture of life,Slogans,Slogan,BUSH,3 10 2000,25_2000,T467,25754 25840,I think what the next president ought to do is to promote a culture of life in America
2000,11Oct,8,"In my faith tradition, it is -- it's written in the book of Matthew, ""Where your heart is, there is your treasure also.""",Slogans,Slogan,GORE,11 10 2000,27_2000,T902,77871 77991,"In my faith tradition, it is -- it's written in the book of Matthew, ""Where your heart is, there is your treasure also."""
1984,07Oct,9,"President Kennedy once said in response to similar arguments, ""We are great, but we can be greater.''",Slogans,Slogan,MONDALE,7 10 1984,10_1984,T657,85062 85163,"President Kennedy once said in response to similar arguments, ""We are great, but we can be greater.''"
2004,08Oct,17,We can do this.,Slogans,Slogan,KERRY,8 10 2004,31_2004,T423,88997 89011,We can do this
2004,08Oct,17,Freedom is on the march.,Slogans,Slogan,BUSH,8 10 2004,31_2004,T446,90787 90810,Freedom is on the march
2008,15Oct,1,the American dream,Slogans,Slogan,MCCAIN,15 10 2008,36_2008,T11,3717 3913,"until we reverse this continued decline in home ownership and put a floor under it, and so that people have not only the hope and belief they can stay in their homes and realize the American dream"
1996,09Oct,9,the American dream,Slogans,Slogan,KEMP,9 10 1996,23_1996,T137,13232 13303,"That when people own something, they have a stake in the American dream"
1992,13Oct,1,It is time for a change.,Slogans,Slogan,GORE,13 10 1992,18_1992,T15,3243 3266,It is time for a change
2000,03Oct,10,A promise made will be a promise kept.,Slogans,Slogan,BUSH,3 10 2000,25_2000,T155,74461 74498,A promise made will be a promise kept
2000,03Oct,10,the promise made will be a promise kept,Slogans,Slogan,BUSH,3 10 2000,25_2000,T132,77621 77769,"Seniors now understand that the promise made will be a promise kept, but younger workers now understand we better have a government that trusts them"
1992,13Oct,4,we won the Cold War,Slogans,Slogan,GORE,13 10 1992,18_1992,T281,28319 28338,we won the Cold War
1988,25Sep,13,Opportunity and peace.,Slogans,Slogan,BUSH,25 9 1988,13_1988,T281,84181 84202,Opportunity and peace
1988,25Sep,13,"Yes, we want change but we are the change. I am the change.",Slogans,Slogan,BUSH,25 9 1988,13_1988,T268,84265 84282,we are the change
1988,25Sep,13,Keep America at work.,Slogans,Slogan,BUSH,25 9 1988,13_1988,T283,84376 84396,Keep America at work
1988,25Sep,13,We compete. The best America. We invest.,Slogans,Slogan,DUKAKIS,25 9 1988,13_1988,T306,3687 3703,The best America
1960,07Oct,4,We have to practice what we preach.,Slogans,Slogan,KENNEDY,7 10 1960,2_1960,T289,17001 17035,We have to practice what we preach
2012,16Oct,3,I want to get America's economy going again.,Slogans,Slogan,ROMNEY,16 10 2012,39_2012,T449,30757 30800,I want to get America's economy going again
2000,05Oct,5,"person-to-person, person-by-person, unit-by-unit",Slogans,Slogan,LIEBERMAN,5 10 2000,26_2000,T555,35596 35694,"person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military"
1984,07Oct,3,separation of church and state,Slogans,Slogan,REAGAN,7 10 1984,10_1984,T187,28624 28724,"I, too, want that wall that is in the Constitution of separation of church and state to remain there"
